"","Activated_B_cell","Activated_CD4_T_cell","Activated_CD8_T_cell","Central_memory_CD4_T_cell","Central_memory_CD8_T_cell","Effector_memory_CD4_T_cell","Effector_memory_CD8_T_cell","Regulatory_T_cell","T_follicular_helper_cell","Type_1_T_helper_cell","Type_2_T_helper_cell","Type_17_T_helper_cell","Activated_dendritic_cell","Immature_dendritic_cell","Plasmacytoid_dendritic_cell","Macrophage","M1_Macrophage","M2_Macrophage","Monocyte","Natural_killer_cell","Neutrophil","Mast_cell","Eosinophil","MDSC","Natural_killer_T_cell"
"GSM363131",4.07015,4.118,4.63725,4.9005,4.86075,5.7835,5.658375,3.7855,4.365,3.63066666666667,3.62070833333333,4.6835,4.16975,4.172,4.42133333333333,6.39180555555556,3.9017,7.84166666666667,7.8355,4.69591666666667,4.748625,3.94443333333333,4.26255555555556,6.00925,5.239
"GSM363132",4.25155,4.0192,4.51775,5.1745,5.2105,6.1195,5.838875,3.68516666666667,4.3265,3.81666666666667,3.46195833333333,4.28933333333333,4.14358333333333,4.44533333333333,4.787,5.88616666666667,3.5605,7.2835,8.106,4.2443125,4.387375,3.96946666666667,4.28344444444445,5.902125,4.90008333333333
"GSM363133",4.48915,4.2356,4.6865,5.511625,5.4785,6.84516666666667,6.48825,3.72816666666667,4.494625,3.75266666666667,3.572125,4.214,4.81616666666667,4.245,4.95816666666667,6.56211111111111,3.9615,7.59058333333333,8.722,4.62995833333333,4.560125,3.93576666666667,4.14477777777778,5.8515,5.49116666666667
"GSM363134",4.54185,4.1608,4.1875,4.595625,4.47375,5.153,4.950875,3.90866666666667,4.648875,4.08433333333333,3.86204166666667,4.35233333333333,4.30558333333333,4.344,4.68716666666667,5.23025,3.8144,6.78075,7.8675,4.07339583333333,4.1765,4.13543333333333,4.22977777777778,5.909875,4.26375
"GSM363135",4.5433,4.1569,4.7755,5.501125,5.64575,6.0205,5.8745,3.71366666666667,4.535625,4.01666666666667,3.49229166666667,4.07366666666667,4.52775,4.95666666666667,4.78483333333333,6.29058333333333,3.7827,7.49325,7.7965,4.41402083333333,4.3655,4.1721,4.08522222222222,6.01025,5.32025
"GSM363136",4.03985,4.2897,4.16,4.7945,4.439,5.23533333333333,4.70025,3.83616666666667,4.49025,3.715,3.49220833333333,4.47266666666667,4.28683333333333,3.943,4.44183333333333,6.18502777777778,3.8639,7.65208333333333,8.2265,4.21808333333333,4.554,3.87573333333333,4.02144444444444,5.9685,4.716
"GSM363137",4.07495,4.1494,4.70875,6.384625,6.1695,6.07316666666667,5.77275,3.75716666666667,4.245125,3.78333333333333,3.394,4.37983333333333,4.6815,4.64966666666667,5.02133333333333,7.38641666666667,3.736,8.356,9.064,4.96258333333333,5.0965,3.9891,3.88411111111111,6.009875,5.55366666666667
"GSM363138",4.1034,3.95,4.2855,4.829625,4.8135,5.03716666666667,4.78875,3.75333333333333,4.322375,3.84633333333333,3.53883333333333,4.56116666666667,4.08675,4.246,4.45183333333333,5.28352777777778,3.6885,6.95908333333333,7.8495,4.135375,3.996375,3.9568,4.03277777777778,5.811625,4.60616666666667
"GSM363139",3.94945,4.2495,4.86275,5.652625,5.692,6.223,5.872625,3.589,4.331125,3.77366666666667,3.35204166666667,4.42116666666667,4.34275,4.38,4.6205,6.30830555555556,3.7783,7.75016666666667,8.1345,4.51741666666667,4.324375,3.789,3.85766666666667,6.082625,5.31
"GSM363140",3.95365,4.0612,4.22725,4.982875,4.74975,5.23166666666667,4.842375,3.65633333333333,4.502625,3.716,3.5785,4.65833333333333,4.19125,4.128,4.85283333333333,6.02997222222222,3.8295,7.46316666666667,8.2605,4.1949375,4.566625,3.79625,4.11144444444444,5.978125,4.62258333333333
"GSM363141",4.0122,4.0544,4.471,4.601,4.56775,5.27916666666667,5.030625,3.81633333333333,4.4715,3.969,3.47625,4.39883333333333,3.827,4.22066666666667,4.03433333333333,4.78788888888889,3.8399,6.42316666666667,7.5095,4.06820833333333,4.361125,4.0693,4.43577777777778,6.01,4.38816666666667
"GSM363142",4.01615,3.8692,3.87775,4.19675,4.05875,4.41933333333333,4.24925,3.90983333333333,4.368,3.586,3.580875,4.229,4.05441666666667,3.63833333333333,4.713,4.21038888888889,4.0015,5.78066666666667,6.936,4.09404166666667,4.237875,4.08576666666667,4.32311111111111,5.899625,4.2915
"GSM363143",4.61995,4.214,4.08,5.805125,5.71525,5.43416666666667,4.99875,4.33416666666667,4.322125,3.939,3.96841666666667,3.9295,5.13225,4.01666666666667,5.495,5.62833333333333,4.4854,6.40625,6.6795,4.47229166666667,4.621,4.27336666666667,3.79444444444444,5.101,5.51183333333333
"GSM363144",3.7703,3.7564,3.937,4.64625,4.66575,4.48283333333333,4.316875,3.54216666666667,4.235625,3.78566666666667,3.27225,4.2,4.2775,3.95166666666667,4.64183333333333,4.45502777777778,3.6821,6.19508333333333,6.9185,3.60122916666667,4.039875,3.77603333333333,4.23466666666667,5.831875,4.26408333333333
"GSM363145",4.13055,3.8156,5.48325,4.87725,5.4895,5.68133333333333,6.004,3.60633333333333,4.116125,3.85366666666667,3.32470833333333,3.85066666666667,4.31575,4.02666666666667,5.3035,5.12091666666667,3.5595,5.92575,6.323,4.05545833333333,4.004875,3.93961666666667,3.90422222222222,5.171875,5.00083333333333
"GSM363146",4.2053,4.0755,6.0345,5.007,5.745,6.2455,7.033375,3.67633333333333,4.32325,4.271,3.39195833333333,4.05683333333333,4.5145,4.34433333333333,5.49266666666667,5.49588888888889,3.6994,5.35466666666667,7.1175,4.61102083333333,4.295125,4.10221666666667,3.88622222222222,4.3685,5.21691666666667
"GSM363147",3.81305,3.6844,3.85525,4.27325,4.2535,4.1355,4.177625,3.61333333333333,4.187125,3.622,3.364875,4.11416666666667,4.005,4.086,5.11583333333333,4.49972222222222,3.4994,6.20891666666667,5.1125,3.86004166666667,4.3905,3.76961666666667,3.78088888888889,5.43275,3.8785
"GSM363148",3.92755,3.9532,4.15475,4.6215,4.428,4.96,4.6405,3.7945,4.29525,3.604,3.40366666666667,4.21766666666667,4.18441666666667,4.34733333333333,4.6875,4.62530555555556,3.6425,6.18491666666667,7.3575,4.06914583333333,4.165125,4.2178,3.93811111111111,5.71475,4.43508333333333
"GSM363149",3.74385,3.6732,3.93625,4.0425,3.97125,4.048,3.9825,3.60133333333333,4.086,3.69,3.28829166666667,4.18016666666667,3.77441666666667,3.88166666666667,4.97616666666667,4.79572222222222,3.5385,6.81316666666667,7.6035,3.7741875,3.969,3.85376666666667,3.92788888888889,6.154375,4.09825
"GSM363150",3.73845,3.721,3.708,4.25675,4.14025,4.1125,3.923375,3.55483333333333,4.067,3.64933333333333,3.32316666666667,3.85616666666667,4.10491666666667,4.28633333333333,4.6255,3.83597222222222,3.5419,4.56816666666667,5.2435,3.5414375,3.927,4.15018333333333,3.80055555555556,4.50325,4.07991666666667
"GSM363151",3.79985,3.7855,4.05075,4.260875,4.1755,4.10433333333333,3.980875,3.7265,4.26125,3.63866666666667,3.34020833333333,4.60766666666667,3.9355,3.78,4.7125,3.81244444444444,3.6767,5.69933333333333,5.868,3.6846875,4.05175,3.68963333333333,3.79055555555556,5.73375,4.11391666666667
"GSM363152",3.5905,3.6214,3.7575,4.261,4.18975,4.15233333333333,3.98575,3.54416666666667,4.052125,3.55533333333333,3.28279166666667,4.3305,3.89858333333333,3.981,4.61833333333333,4.18122222222222,3.5323,5.84541666666667,7.34,3.74514583333333,3.890125,3.6555,4.28566666666667,5.35125,4.17441666666667
"GSM363153",4.1387,4.0407,4.488,5.52675,5.52075,5.37616666666667,5.158625,3.67266666666667,4.35,3.69066666666667,3.50283333333333,4.29716666666667,4.55716666666667,4.92833333333333,4.47916666666667,5.69783333333333,3.6951,7.1555,8.188,4.53072916666667,4.408375,4.21615,4.13611111111111,5.935,5.45208333333333
"GSM363154",4.07185,4.0876,4.1855,4.8695,4.7395,5.20083333333333,4.763375,3.9145,4.501125,3.803,3.6325,4.506,4.22033333333333,4.268,4.39616666666667,5.20238888888889,3.8925,6.88166666666667,7.5855,3.87104166666667,4.291125,3.78035,4.24355555555556,6.030875,4.35983333333333
"GSM363155",4.16635,4.1348,4.33575,5.13325,4.90725,5.46333333333333,4.94925,3.663,4.25375,3.72333333333333,3.67133333333333,4.37833333333333,4.16125,4.53266666666667,4.18466666666667,6.04313888888889,3.8681,7.72416666666667,8.02,4.02983333333333,4.301875,3.90118333333333,4.02688888888889,5.94825,4.61933333333333
"GSM363156",4.18185,4.1178,4.72175,5.434,5.58625,6.23666666666667,6.19025,3.70366666666667,4.417375,3.823,3.41616666666667,4.4225,4.616,4.307,4.62533333333333,6.55661111111111,3.9324,7.74958333333333,8.1055,4.42760416666667,4.696625,4.36325,3.79444444444444,5.932875,4.88491666666667
"GSM363157",4.0382,4.2328,4.2745,5.0815,4.94625,5.4305,4.918375,3.82783333333333,4.500875,3.75866666666667,3.567125,4.50066666666667,4.38891666666667,4.664,4.62216666666667,5.19133333333333,4.1976,6.93025,7.859,3.901375,4.10275,4.41613333333333,4.10677777777778,5.917625,4.64116666666667
"GSM363158",4.0425,4.0649,4.4025,5.101,5.01525,5.329,4.9535,3.809,4.515625,3.81133333333333,3.57754166666667,4.56583333333333,4.13566666666667,4.277,4.5335,6.64119444444444,3.7676,7.96333333333333,7.844,4.128875,4.397375,3.82898333333333,4.15666666666667,6.031125,4.7635
"GSM363159",4.2821,4.0589,5.106,5.48775,5.84,6.46316666666667,6.685625,3.67533333333333,4.257,3.90833333333333,3.86104166666667,4.0575,4.51108333333333,4.571,4.7365,6.27383333333333,3.7072,7.62125,8.294,4.7105,4.531125,4.27798333333333,4.09111111111111,5.9095,5.23233333333333
"GSM363160",3.80095,4.0762,4.27925,4.841625,4.6375,5.35483333333333,4.864,3.70716666666667,4.315625,3.63466666666667,3.37083333333333,4.62066666666667,4.5815,4.23566666666667,4.42866666666667,6.41033333333333,4.1236,7.80375,8.07,4.2485625,4.708375,4.07413333333333,4.05588888888889,5.943875,4.47541666666667
"GSM363161",4.4351,4.0575,4.61475,5.078875,5.2675,5.9055,5.7645,3.75566666666667,4.3605,3.63533333333333,3.52904166666667,4.34116666666667,4.23775,4.16066666666667,4.56183333333333,5.46469444444444,3.8011,7.07808333333333,7.5445,4.1494375,4.09225,4.4899,4.22188888888889,5.836625,4.89258333333333
"GSM363162",4.01495,3.9079,4.3535,5.137125,5.07775,5.96933333333333,5.627625,3.60283333333333,4.245125,3.65166666666667,3.365375,4.61583333333333,4.064,4.322,4.48216666666667,5.73238888888889,3.6682,7.24516666666667,7.7765,4.5810625,4.27225,4.14656666666667,3.94588888888889,6.0525,5.34308333333333
"GSM363163",4.17825,4.1823,4.7245,5.09125,5.126,5.94833333333333,5.8275,3.862,4.512875,3.75566666666667,3.5635,4.43983333333333,4.36775,4.51633333333333,4.85416666666667,6.24177777777778,3.7597,7.62058333333333,8.53,4.650375,4.49625,3.96185,4.33022222222222,5.934,4.9715
"GSM363164",3.8378,3.7249,4.06275,4.230125,4.1895,4.24583333333333,4.17225,3.54983333333333,4.416,3.69266666666667,3.36266666666667,4.63316666666667,4.08083333333333,4.07333333333333,4.55133333333333,4.13952777777778,3.5686,5.43908333333333,7.156,4.045875,3.907375,3.74443333333333,3.93366666666667,5.275875,4.63183333333333
"GSM363165",4.20895,4.2631,4.99425,5.250625,5.142,5.7105,5.471,3.826,4.275375,3.752,3.55883333333333,4.75,4.53025,4.32,4.6655,6.09975,3.9305,7.444,8.842,4.69647916666667,4.36725,4.09213333333333,4.24344444444444,6.04125,5.14875
